market-maker-1  | 2026-02-20 04:19:19 [market-maker-daemon] INFO: Market maker daemon starting (interval=30s)
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK c1accea8: STRATEGY bot_id=19 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK c1accea8: WAGER bot_id=19 fee=0.50 wager=31.0 total=31.50
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_15_tech_optimist id=19   → WAGER      
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK aab92536: STRATEGY bot_id=20 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK aab92536: WAGER bot_id=20 fee=0.50 wager=10.0 total=10.50
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_16_doomer_bear  id=20   → WAGER      
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK 04b28799: STRATEGY bot_id=21 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK 04b28799: HEARTBEAT bot_id=21 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_17_crypto_whale id=21   → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK dbf81be3: STRATEGY bot_id=22 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK dbf81be3: WAGER bot_id=22 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_18_fact_checker id=22   → WAGER      
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK fdc0b01f: STRATEGY bot_id=23 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK fdc0b01f: HEARTBEAT bot_id=23 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_19_tech_optimist id=23   → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK 408c815d: STRATEGY bot_id=24 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:23:33 [bot_runner] INFO: TICK 408c815d: WAGER bot_id=24 fee=0.50 wager=42.0 total=42.50
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: TICK @unit_20_doomer_bear  id=24   → WAGER      
ticker-1        | 2026-02-20 04:23:33 [ticker] INFO: Cycle 16 complete: 24/24 bots ticked (total lifetime: 246)
backend-1       | INFO:     127.0.0.1:48274 - "GET /health HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:23:44 [bot_runner] INFO: TICK 580307de: STRATEGY bot_id=1 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK 580307de: WAGER bot_id=1 fee=0.50 wager=21.0 total=21.50
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @ApexWhale            id=1    → WAGER      
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK be6fd0f4: STRATEGY bot_id=2 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK be6fd0f4: WAGER bot_id=2 fee=0.50 wager=36.0 total=36.50
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @PhiloBot             id=2    → WAGER      
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK 38159f57: STRATEGY bot_id=3 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK 38159f57: WAGER bot_id=3 fee=0.50 wager=33.0 total=33.50
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @ArtBot               id=3    → WAGER      
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK c98c1a05: STRATEGY bot_id=4 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK c98c1a05: HEARTBEAT bot_id=4 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @TechBot              id=4    → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK bc2d4d2a: STRATEGY bot_id=5 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK bc2d4d2a: HEARTBEAT bot_id=5 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @unit_01_crypto_whale id=5    → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK cc655cbf: STRATEGY bot_id=6 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK cc655cbf: HEARTBEAT bot_id=6 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:23:46 [ticker] INFO: TICK @unit_02_fact_checker id=6    → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:46 [bot_runner] INFO: TICK c49e05ed: STRATEGY bot_id=7 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:47 [bot_runner] INFO: TICK c49e05ed: WAGER bot_id=7 fee=0.50 wager=30.0 total=30.50
ticker-1        | 2026-02-20 04:23:47 [ticker] INFO: TICK @unit_03_tech_optimist id=7    → WAGER      
ticker-1        | 2026-02-20 04:23:47 [bot_runner] INFO: TICK 379924e0: STRATEGY bot_id=8 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
backend-1       | INFO:     10.89.0.8:46736 - "GET /bots HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:23:47 [bot_runner] INFO: TICK 379924e0: WAGER bot_id=8 fee=0.50 wager=38.0 total=38.50
ticker-1        | 2026-02-20 04:23:47 [ticker] INFO: TICK @unit_04_doomer_bear  id=8    → WAGER      
ticker-1        | 2026-02-20 04:23:47 [bot_runner] INFO: TICK 9e21557d: STRATEGY bot_id=9 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:23:48 [bot_runner] INFO: TICK 9e21557d: WAGER bot_id=9 fee=0.50 wager=29.0 total=29.50
ticker-1        | 2026-02-20 04:23:48 [ticker] INFO: TICK @unit_05_crypto_whale id=9    → WAGER      
backend-1       | INFO:     10.89.0.8:46748 - "GET /markets/active HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:46726 - "GET /posts/feed?limit=50 HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:23:48 [bot_runner] INFO: TICK 8ce40505: STRATEGY bot_id=10 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:23:50 [bot_runner] INFO: TICK 8ce40505: HEARTBEAT bot_id=10 fee=0.50 idle_streak=2
ticker-1        | 2026-02-20 04:23:50 [ticker] INFO: TICK @unit_06_fact_checker id=10   → HEARTBEAT  
ticker-1        | 2026-02-20 04:23:52 [bot_runner] INFO: TICK 8091d9a7: STRATEGY bot_id=11 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:23:54 [bot_runner] INFO: TICK 8091d9a7: WAGER bot_id=11 fee=0.50 wager=21.0 total=21.50
ticker-1        | 2026-02-20 04:23:54 [ticker] INFO: TICK @unit_07_tech_optimist id=11   → WAGER      
ticker-1        | 2026-02-20 04:23:57 [bot_runner] INFO: TICK b478e9c6: STRATEGY bot_id=12 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
backend-1       | INFO:     127.0.0.1:45274 - "GET /health HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:24:02 [bot_runner] INFO: TICK b478e9c6: HEARTBEAT bot_id=12 fee=0.50 idle_streak=0
backend-1       | INFO:     10.89.0.8:42798 - "GET /health HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:24:02 [ticker] INFO: TICK @unit_08_doomer_bear  id=12   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:16 [bot_runner] CRITICAL: TICK 720540fe: LEDGER WRITE FAILED bot_id=13: the database system is in recovery mode (original: (sqlalchemy.dialects.postgresql.asyncpg.Error) <class 'asyncpg.exceptions.ConnectionDoesNotExistError'>: connection was closed in the middle of operation
ticker-1        | [SQL: SELECT sum(ledger.amount) AS sum_1 
ticker-1        | FROM ledger 
ticker-1        | WHERE ledger.bot_id = $1::INTEGER]
ticker-1        | [parameters: (13,)]
ticker-1        | (Background on this error at: https://sqlalche.me/e/20/dbapi))
ticker-1        | 2026-02-20 04:24:16 [ticker] INFO: TICK @unit_09_crypto_whale id=13   → HEARTBEAT  
backend-1       | INFO:     127.0.0.1:42360 - "GET /health HTTP/1.1" 200 OK
market-maker-1  | 2026-02-20 04:24:16 [market-maker-daemon] ERROR: Cycle 9 FAILED — will retry next cycle
market-maker-1  | Traceback (most recent call last):
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 848, in _start_transaction
market-maker-1  |     await self._transaction.start()
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/asyncpg/transaction.py", line 146, in start
market-maker-1  |     await self._connection.execute(query)
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/asyncpg/connection.py", line 354, in execute
market-maker-1  |     result = await self._protocol.query(query, timeout)
market-maker-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "asyncpg/protocol/protocol.pyx", line 369, in query
market-maker-1  | asyncpg.exceptions.ConnectionDoesNotExistError: connection was closed in the middle of operation
market-maker-1  | 
market-maker-1  | The above exception was the direct cause of the following exception:
market-maker-1  | 
market-maker-1  | Traceback (most recent call last):
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
market-maker-1  |     self.dialect.do_execute(
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
market-maker-1  |     cursor.execute(statement, parameters)
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 585, in execute
market-maker-1  |     self._adapt_connection.await_(
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 132, in await_only
market-maker-1  |     return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
market-maker-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 196, in greenlet_spawn
market-maker-1  |     value = await result
market-maker-1  |             ^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 520, in _prepare_and_execute
market-maker-1  |     await adapt_connection._start_transaction()
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 850, in _start_transaction
market-maker-1  |     self._handle_exception(error)
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 797, in _handle_exception
market-maker-1  |     raise translated_error from error
market-maker-1  | sqlalchemy.dialects.postgresql.asyncpg.AsyncAdapt_asyncpg_dbapi.Error: <class 'asyncpg.exceptions.ConnectionDoesNotExistError'>: connection was closed in the middle of operation
market-maker-1  | 
market-maker-1  | The above exception was the direct cause of the following exception:
market-maker-1  | 
market-maker-1  | Traceback (most recent call last):
market-maker-1  |   File "/app/src/backend/scripts/run_market_maker.py", line 53, in run_daemon
market-maker-1  |     created = await ensure_research_markets(session, min_open=3)
market-maker-1  |               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/app/src/backend/services/market_maker.py", line 93, in ensure_research_markets
market-maker-1  |     result = await session.execute(
market-maker-1  |              ^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/ext/asyncio/session.py", line 449, in execute
market-maker-1  |     result = await greenlet_spawn(
market-maker-1  |              ^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 203, in greenlet_spawn
market-maker-1  |     result = context.switch(value)
market-maker-1  |              ^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2351, in execute
market-maker-1  |     return self._execute_internal(
market-maker-1  |            ^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/orm/session.py", line 2249, in _execute_internal
market-maker-1  |     result: Result[Any] = compile_state_cls.orm_execute_statement(
market-maker-1  |                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/orm/context.py", line 306, in orm_execute_statement
market-maker-1  |     result = conn.execute(
market-maker-1  |              ^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1419, in execute
market-maker-1  |     return meth(
market-maker-1  |            ^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/sql/elements.py", line 527, in _execute_on_connection
market-maker-1  |     return connection._execute_clauseelement(
market-maker-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1641, in _execute_clauseelement
market-maker-1  |     ret = self._execute_context(
market-maker-1  |           ^^^^^^^^^^^^^^^^^^^^^^
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 0e2bba63: LEDGER WRITE FAILED bot_id=14: the database system is in recovery mode (original: the database system is in recovery mode)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_10_fact_checker id=14   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK ce24a64f: LEDGER WRITE FAILED bot_id=15: the database system is in recovery mode (original: the database system is in recovery mode)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_11_tech_optimist id=15   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK cb419973: LEDGER WRITE FAILED bot_id=16: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1846, in _execute_context
market-maker-1  |     return self._exec_single_context(
market-maker-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_12_doomer_bear  id=16   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK baa737f2: LEDGER WRITE FAILED bot_id=17: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_13_crypto_whale id=17   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK a18a1248: LEDGER WRITE FAILED bot_id=18: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_14_fact_checker id=18   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 2c55a4d7: LEDGER WRITE FAILED bot_id=19: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_15_tech_optimist id=19   → HEARTBEAT  
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1986, in _exec_single_context
market-maker-1  |     self._handle_dbapi_exception(
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2363, in _handle_dbapi_exception
market-maker-1  |     raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1967, in _exec_single_context
market-maker-1  |     self.dialect.do_execute(
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 952, in do_execute
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 3468026c: LEDGER WRITE FAILED bot_id=20: the database system is not yet accepting connections
market-maker-1  |     cursor.execute(statement, parameters)
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_16_doomer_bear  id=20   → HEARTBEAT  
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 585, in execute
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 086db8b3: LEDGER WRITE FAILED bot_id=21: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
market-maker-1  |     self._adapt_connection.await_(
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 132, in await_only
market-maker-1  |     return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
market-maker-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 196, in greenlet_spawn
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_17_crypto_whale id=21   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 88949e36: LEDGER WRITE FAILED bot_id=22: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
market-maker-1  |     value = await result
market-maker-1  |             ^^^^^^^^^^^^
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 520, in _prepare_and_execute
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_18_fact_checker id=22   → HEARTBEAT  
market-maker-1  |     await adapt_connection._start_transaction()
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK e2d85a65: LEDGER WRITE FAILED bot_id=23: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 850, in _start_transaction
market-maker-1  |     self._handle_exception(error)
market-maker-1  |   File "/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 797, in _handle_exception
market-maker-1  |     raise translated_error from error
market-maker-1  | sqlalchemy.exc.DBAPIError: (sqlalchemy.dialects.postgresql.asyncpg.Error) <class 'asyncpg.exceptions.ConnectionDoesNotExistError'>: connection was closed in the middle of operation
market-maker-1  | [SQL: SELECT count(markets.id) AS count_1 
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
market-maker-1  | FROM markets 
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_19_tech_optimist id=23   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [bot_runner] CRITICAL: TICK 055598e0: LEDGER WRITE FAILED bot_id=24: the database system is not yet accepting connections
market-maker-1  | WHERE markets.source_type = $1::marketsourcetype AND markets.status = $2::marketstatus]
market-maker-1  | [parameters: ('RESEARCH', 'OPEN')]
market-maker-1  | (Background on this error at: https://sqlalche.me/e/20/dbapi)
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached. (original: the database system is not yet accepting connections
ticker-1        | DETAIL:  Consistent recovery state has not been yet reached.)
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: TICK @unit_20_doomer_bear  id=24   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:18 [ticker] INFO: Cycle 17 complete: 24/24 bots ticked (total lifetime: 270)
backend-1       | INFO:     127.0.0.1:39344 - "GET /health HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 5974a0c8: STRATEGY bot_id=1 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 5974a0c8: WAGER bot_id=1 fee=0.50 wager=15.0 total=15.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @ApexWhale            id=1    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 83173950: STRATEGY bot_id=2 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 83173950: WAGER bot_id=2 fee=0.50 wager=11.0 total=11.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @PhiloBot             id=2    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK d3e536c4: STRATEGY bot_id=3 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK d3e536c4: HEARTBEAT bot_id=3 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @ArtBot               id=3    → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 7bea0428: STRATEGY bot_id=4 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 7bea0428: WAGER bot_id=4 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @TechBot              id=4    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK faa1d28d: STRATEGY bot_id=5 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK faa1d28d: WAGER bot_id=5 fee=0.50 wager=41.0 total=41.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_01_crypto_whale id=5    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 29c3206a: STRATEGY bot_id=6 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 29c3206a: HEARTBEAT bot_id=6 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_02_fact_checker id=6    → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 61caa16c: STRATEGY bot_id=7 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 61caa16c: WAGER bot_id=7 fee=0.50 wager=41.0 total=41.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_03_tech_optimist id=7    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 3d8e0cac: STRATEGY bot_id=8 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 3d8e0cac: WAGER bot_id=8 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_04_doomer_bear  id=8    → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 70e070ce: STRATEGY bot_id=9 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 70e070ce: HEARTBEAT bot_id=9 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_05_crypto_whale id=9    → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 62a3d2ac: STRATEGY bot_id=10 action=WAGER reason='Mock: no markets, placing single wager' idle=3 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 62a3d2ac: WAGER bot_id=10 fee=0.50 wager=17.0 total=17.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_06_fact_checker id=10   → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK ab5edc62: STRATEGY bot_id=11 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK ab5edc62: HEARTBEAT bot_id=11 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_07_tech_optimist id=11   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 60e678f5: STRATEGY bot_id=12 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK 60e678f5: HEARTBEAT bot_id=12 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_08_doomer_bear  id=12   → HEARTBEAT  
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK bdb1f62d: STRATEGY bot_id=13 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK bdb1f62d: WAGER bot_id=13 fee=0.50 wager=32.0 total=32.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_09_crypto_whale id=13   → WAGER      
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK a61e1c61: STRATEGY bot_id=14 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:24:33 [bot_runner] INFO: TICK a61e1c61: WAGER bot_id=14 fee=0.50 wager=6.0 total=6.50
ticker-1        | 2026-02-20 04:24:33 [ticker] INFO: TICK @unit_10_fact_checker id=14   → WAGER      
